iter	Passed	Remaining
1568	92020	377174
1569	92083	377132
1570	92136	377051
1571	92196	376995
1572	92274	377017
1573	92345	377008
1574	92400	376934
1575	92451	376846
1576	92506	376773
1577	92574	376752
1578	92652	376772
1579	92723	376764
1580	92785	376716
1581	92850	376684
1582	92925	376691
1583	92989	376655
1584	93045	376584
1585	93122	376601
1586	93200	376621
1587	93260	376566
1588	93328	376542
1589	93405	376559
1590	93472	376532
1591	93530	376471
1592	93604	376473
1593	93678	376475
1594	93742	376440
1595	93801	376382
1596	93880	376405
1597	93948	376380
1598	94013	376346
1599	94073	376294
1600	94150	376307
1601	94228	376325
1602	94290	376279
1603	94357	376255
1604	94433	376264
1605	94504	376251
1606	94551	376145
1607	94616	376110
1608	94693	376125
1609	94761	376102
1610	94810	376006
1611	94865	375932
1612	94933	375910
1613	95011	375925
1614	95085	375926
1615	95145	375873
1616	95205	375816
1617	95275	375801
1618	95353	375817
1619	95417	375779
1620	95472	375706
1621	95551	375726
1622	95616	375689
1623	95672	375619
1624	95737	375585
1625	95791	375508
1626	95850	375450
1627	95914	375410
1628	95973	375352
1629	96024	375261
1630	96082	375197
1631	96146	375158
1632	96201	375085
1633	96262	375034
1634	96318	374962
1635	96380	374916
1636	96434	374837
1637	96496	374793
1638	96546	374700
1639	96606	374644
1640	96657	374554
1641	96709	374468
1642	96768	374412
1643	96831	374367
1644	96888	374303
1645	96949	374252
1646	97009	374196
1647	97068	374139
1648	97127	374080
1649	97188	374029
1650	97248	373974
1651	97300	373889
1652	97358	373825
1653	97418	373769
1654	97480	373723
1655	97536	373654
1656	97598	373605
1657	97651	373527
1658	97708	373457
1659	97757	373364
1660	97818	373312
